run_id,entity_id,source_url,room_id,name,details,area_m2,max_adults,max_children,bed_description,view,extra_bed_allowed,extra_bed_count,image_urls
80c248dd5eb3,85dcddf4360c85d867dbd8e1,https://www.bestprice.vn/khach-san/sai-gon-con-dao-resort-1056.html,room_detail_20339_2_,Villa Sup Squad,"[""60m 2"", ""2 người lớn, 1 trẻ em"", ""3 giường đôi""]",60.0,2,1,3 giường đôi,,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/sai-gon-con-dao-resort-65d872f48d977.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/sai-gon-con-dao-resort-65d8738539247.jpg""]"
80c248dd5eb3,87353d5e7d0aa5b1efd0188e,https://www.bestprice.vn/khach-san/an-lam-retreats-saigon-river-2067.html,room_detail_10315_2_,Garden View Suite,"[""64m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng vườn"", ""1 giường đôi""]",64.0,2,1,1 giường đôi,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e062eb8fdaa.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e0629735505.jpg""]"
80c248dd5eb3,87353d5e7d0aa5b1efd0188e,https://www.bestprice.vn/khach-san/an-lam-retreats-saigon-river-2067.html,room_detail_10317_2_,River View Suite,"[""64m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng sông"", ""1 giường đôi""]",64.0,2,1,1 giường đôi,Hướng sông,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e06378484df.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e063213f972.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e063cab7826.jpg""]"
80c248dd5eb3,87353d5e7d0aa5b1efd0188e,https://www.bestprice.vn/khach-san/an-lam-retreats-saigon-river-2067.html,room_detail_10319_2_,River View Executive Suite,"[""85m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng sông"", ""1 giường đôi""]",85.0,2,1,1 giường đôi,Hướng sông,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e06455b8600.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e0641429e64.jpg""]"
80c248dd5eb3,87353d5e7d0aa5b1efd0188e,https://www.bestprice.vn/khach-san/an-lam-retreats-saigon-river-2067.html,room_detail_17873_2_,Garden Pool Suite,"[""107m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng vườn"", ""1 giường đôi""]",107.0,2,1,1 giường đôi,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e065895ba29.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e06519e725f.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e06550627ec.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e065ad849cc.jpg""]"
80c248dd5eb3,87353d5e7d0aa5b1efd0188e,https://www.bestprice.vn/khach-san/an-lam-retreats-saigon-river-2067.html,room_detail_17874_4_,Garden View Two Bedroom Suite,"[""121m 2"", ""4 người lớn, 1 trẻ em"", ""Hướng vườn"", ""1 Giường đôi & 2 Giường đơn""]",121.0,4,1,1 Giường đôi & 2 Giường đơn,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e0755b6d197.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e07640ab1eb.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e07654a2963.jpg""]"
80c248dd5eb3,87353d5e7d0aa5b1efd0188e,https://www.bestprice.vn/khach-san/an-lam-retreats-saigon-river-2067.html,room_detail_10321_2_,Garden Pool Villa,"[""100m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng vườn"", ""1 giường đôi""]",100.0,2,1,1 giường đôi,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e065da5dda8.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e0664cb0270.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e066709d785.jpg""]"
80c248dd5eb3,87353d5e7d0aa5b1efd0188e,https://www.bestprice.vn/khach-san/an-lam-retreats-saigon-river-2067.html,room_detail_17875_2_,River View Signature Suite,"[""206m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng sông"", ""1 giường đôi""]",206.0,2,1,1 giường đôi,Hướng sông,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e066b8bf590.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e06d742b279.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e06df2a8353.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e06e53a84d3.jpg""]"
80c248dd5eb3,87353d5e7d0aa5b1efd0188e,https://www.bestprice.vn/khach-san/an-lam-retreats-saigon-river-2067.html,room_detail_10323_2_,Riverfront Pool Villa,"[""130m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng sông"", ""1 giường đôi""]",130.0,2,1,1 giường đôi,Hướng sông,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e06eceed65a.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e06f3f38d6c.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e06f7eb7a15.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e06fb1e9d8d.jpg""]"
80c248dd5eb3,87353d5e7d0aa5b1efd0188e,https://www.bestprice.vn/khach-san/an-lam-retreats-saigon-river-2067.html,room_detail_17876_4_,Garden Two Bedroom Pool Villa,"[""174m 2"", ""4 người lớn, 1 trẻ em"", ""Hướng vườn"", ""1 Giường đôi & 2 Giường đơn""]",174.0,4,1,1 Giường đôi & 2 Giường đơn,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e078e3cef20.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e074f140f2a.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e074bd39fcf.jpg""]"
80c248dd5eb3,87353d5e7d0aa5b1efd0188e,https://www.bestprice.vn/khach-san/an-lam-retreats-saigon-river-2067.html,room_detail_10325_4_,Riverfront Two Bedroom Pool Villa,"[""177m 2"", ""4 người lớn, 1 trẻ em"", ""Hướng sông"", ""1 Giường đôi & 2 Giường đơn""]",177.0,4,1,1 Giường đôi & 2 Giường đơn,Hướng sông,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e070065b941.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e0703dda64c.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e077736aa2d.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/an-lam-retreats-saigon-river-63e0779d67555.jpg""]"
80c248dd5eb3,87b076d03a8f15a9bcd54fe7,https://www.bestprice.vn/khach-san/lady-hill-sapa-resort-3697.html,room_detail_20003_2_,Phòng Superior,"[""29m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng vườn"", ""2 giường đơn / 1 giường đôi""]",29.0,2,2,2 giường đơn / 1 giường đôi,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb1c1cc123.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb196cd240.jpg""]"
80c248dd5eb3,87b076d03a8f15a9bcd54fe7,https://www.bestprice.vn/khach-san/lady-hill-sapa-resort-3697.html,room_detail_20004_2_,Phòng Deluxe,"[""30m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng núi"", ""2 giường đơn / 1 giường đôi""]",30.0,2,2,2 giường đơn / 1 giường đôi,Hướng núi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb1c1cc0a6.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb196cd79f.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb1c1cbebc.jpg""]"
80c248dd5eb3,87b076d03a8f15a9bcd54fe7,https://www.bestprice.vn/khach-san/lady-hill-sapa-resort-3697.html,room_detail_20005_2_,Phòng Premier,"[""32m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng núi"", ""2 giường đơn / 1 giường đôi""]",32.0,2,2,2 giường đơn / 1 giường đôi,Hướng núi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb1c1cc02b.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb196cd34c.jpg""]"
80c248dd5eb3,87b076d03a8f15a9bcd54fe7,https://www.bestprice.vn/khach-san/lady-hill-sapa-resort-3697.html,room_detail_20006_3_,Phòng Premier Triple,"[""45m 2"", ""3 người lớn, 2 trẻ em"", ""Hướng núi"", ""1 Giường đôi & 1 Giường đơn""]",45.0,3,2,1 Giường đôi & 1 Giường đơn,Hướng núi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb196cd1c5.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb196cd3c7.jpg""]"
80c248dd5eb3,87b076d03a8f15a9bcd54fe7,https://www.bestprice.vn/khach-san/lady-hill-sapa-resort-3697.html,room_detail_20007_2_,Phòng Suite,"[""46m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng núi"", ""1 giường đôi""]",46.0,2,2,1 giường đôi,Hướng núi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb196cd2d0.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb1c1cbbd6.jpg""]"
80c248dd5eb3,87b076d03a8f15a9bcd54fe7,https://www.bestprice.vn/khach-san/lady-hill-sapa-resort-3697.html,room_detail_20008_2_,Phòng Executive Suite,"[""65m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng núi"", ""1 giường đôi""]",65.0,2,2,1 giường đôi,Hướng núi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb196cd6a9.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb196cd442.jpg""]"
80c248dd5eb3,87b076d03a8f15a9bcd54fe7,https://www.bestprice.vn/khach-san/lady-hill-sapa-resort-3697.html,room_detail_20009_2_,Phòng Garden Residence,"[""95m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng núi"", ""1 giường đôi""]",95.0,2,2,1 giường đôi,Hướng núi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb196cd62d.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb196cd538.jpg""]"
80c248dd5eb3,87b076d03a8f15a9bcd54fe7,https://www.bestprice.vn/khach-san/lady-hill-sapa-resort-3697.html,room_detail_20010_2_,Phòng Lady Hill Grand Suite,"[""100m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng núi"", ""1 giường đôi""]",100.0,2,2,1 giường đôi,Hướng núi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb196cd724.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb196cd4bd.jpg""]"
80c248dd5eb3,87b076d03a8f15a9bcd54fe7,https://www.bestprice.vn/khach-san/lady-hill-sapa-resort-3697.html,room_detail_20011_2_,Sa Mộc Bungalow,"[""46m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng núi"", ""1 giường đôi""]",46.0,2,2,1 giường đôi,Hướng núi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb196cd0ce.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb1c1cbfb1.jpg""]"
80c248dd5eb3,87b076d03a8f15a9bcd54fe7,https://www.bestprice.vn/khach-san/lady-hill-sapa-resort-3697.html,room_detail_20012_4_,Thổ Cẩm Bungalow,"[""71m 2"", ""4 người lớn, 2 trẻ em"", ""Hướng núi"", ""2 giường đôi""]",71.0,4,2,2 giường đôi,Hướng núi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb1c1cbf36.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb196ccf59.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/lady-hill-sapa-resort-64edb196cd5b3.jpg""]"
80c248dd5eb3,8878db2f54011c8be78e4182,https://www.bestprice.vn/khach-san/sandals-flora-hotel-da-lat-3368.html,room_detail_17761_2_,Phòng Deluxe Double,"[""20m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng thành phố"", ""1 giường đôi""]",20.0,2,1,1 giường đôi,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe2724a9.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe272556.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe2725e4.jpg""]"
80c248dd5eb3,8878db2f54011c8be78e4182,https://www.bestprice.vn/khach-san/sandals-flora-hotel-da-lat-3368.html,room_detail_17762_2_,Phòng Deluxe Twin,"[""20m 2"", ""2 người lớn, 1 trẻ em"", ""2 giường đơn""]",20.0,2,1,2 giường đơn,,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe27291c.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe2726f8.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe27266e.jpg""]"
80c248dd5eb3,8878db2f54011c8be78e4182,https://www.bestprice.vn/khach-san/sandals-flora-hotel-da-lat-3368.html,room_detail_17763_2_,Phòng Deluxe Twin View,"[""25m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng thành phố"", ""2 giường đơn""]",25.0,2,1,2 giường đơn,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe272894.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe27280b.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe272781.jpg""]"
80c248dd5eb3,8878db2f54011c8be78e4182,https://www.bestprice.vn/khach-san/sandals-flora-hotel-da-lat-3368.html,room_detail_17764_2_,Phòng Suite Double,"[""25m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng thành phố"", ""1 giường đôi""]",25.0,2,1,1 giường đôi,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe272d61.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe272c50.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe272cd9.jpg""]"
80c248dd5eb3,8878db2f54011c8be78e4182,https://www.bestprice.vn/khach-san/sandals-flora-hotel-da-lat-3368.html,room_detail_17765_4_,Phòng Suite Family,"[""40m 2"", ""4 người lớn, 1 trẻ em"", ""Hướng thành phố"", ""2 giường đôi""]",40.0,4,1,2 giường đôi,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe272deb.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe272e74.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe272f00.jpg""]"
80c248dd5eb3,8878db2f54011c8be78e4182,https://www.bestprice.vn/khach-san/sandals-flora-hotel-da-lat-3368.html,room_detail_17766_2_,Phòng Queen,"[""40m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng thành phố"", ""1 giường đôi""]",40.0,2,1,1 giường đôi,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe272bc8.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe272b3f.jpg""]"
80c248dd5eb3,8878db2f54011c8be78e4182,https://www.bestprice.vn/khach-san/sandals-flora-hotel-da-lat-3368.html,room_detail_17767_2_,Phòng King,"[""40m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng thành phố"", ""1 giường đôi""]",40.0,2,1,1 giường đôi,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe272ab6.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe272a2e.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/sandals-flora-hotel-da-lat-64e6fbe2729a5.jpg""]"
80c248dd5eb3,8ae2f02cdb1877aa83c908e8,https://www.bestprice.vn/khach-san/amiana-resort-nha-trang-506.html,room_detail_18589_2_,Deluxe Room Garden View With Children Themed Room,"[""55m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng vườn"", ""2 giường đơn / 1 giường đôi""]",55.0,2,1,2 giường đơn / 1 giường đôi,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae3eff0453.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae3a6cd85c.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae3c65c402.jpg""]"
80c248dd5eb3,8ae2f02cdb1877aa83c908e8,https://www.bestprice.vn/khach-san/amiana-resort-nha-trang-506.html,room_detail_18590_2_,Deluxe Room Mountain View With Children Themed Room,"[""55m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng núi"", ""2 giường đơn / 1 giường đôi""]",55.0,2,1,2 giường đơn / 1 giường đôi,Hướng núi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae40c1d4f6.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae3db2cfbb.jpg""]"
80c248dd5eb3,8ae2f02cdb1877aa83c908e8,https://www.bestprice.vn/khach-san/amiana-resort-nha-trang-506.html,room_detail_18591_2_,Deluxe Room Ocean View With Children Themed Room,"[""55m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng biển"", ""2 giường đơn / 1 giường đôi""]",55.0,2,1,2 giường đơn / 1 giường đôi,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae45056eb9.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae45f4a153.jpg""]"
80c248dd5eb3,8ae2f02cdb1877aa83c908e8,https://www.bestprice.vn/khach-san/amiana-resort-nha-trang-506.html,room_detail_18592_4_,Family Room 2-bedroom Garden View,"[""100m 2"", ""4 người lớn, 1 trẻ em"", ""Hướng vườn"", ""1 Giường đôi & 2 Giường đơn""]",100.0,4,1,1 Giường đôi & 2 Giường đơn,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae472eabfc.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae48fa7d46.jpg""]"
80c248dd5eb3,8ae2f02cdb1877aa83c908e8,https://www.bestprice.vn/khach-san/amiana-resort-nha-trang-506.html,room_detail_18593_4_,Family Room 2-bedroom Ocean View,"[""100m 2"", ""4 người lớn, 1 trẻ em"", ""Hướng biển"", ""1 Giường đôi & 2 Giường đơn""]",100.0,4,1,1 Giường đôi & 2 Giường đơn,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae4a24e758.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae4b575674.jpg""]"
80c248dd5eb3,8ae2f02cdb1877aa83c908e8,https://www.bestprice.vn/khach-san/amiana-resort-nha-trang-506.html,room_detail_18594_2_,Deluxe Villa Garden View,"[""65m 2"", ""2 người lớn"", ""Hướng vườn"", ""1 giường đôi""]",65.0,2,,1 giường đôi,Hướng vườn,,,"[""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-63f2e7808686d.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae4dad764f.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae50a872ad.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae4f33af2c.jpg""]"
80c248dd5eb3,8ae2f02cdb1877aa83c908e8,https://www.bestprice.vn/khach-san/amiana-resort-nha-trang-506.html,room_detail_19358_2_,Premier Deluxe Villa Garden View,"[""70m 2"", ""2 người lớn"", ""Hướng vườn"", ""1 giường đôi""]",70.0,2,,1 giường đôi,Hướng vườn,,,"[""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-64421181a164d.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-64421181a15b9.jpg""]"
80c248dd5eb3,8ae2f02cdb1877aa83c908e8,https://www.bestprice.vn/khach-san/amiana-resort-nha-trang-506.html,room_detail_19681_2_,Premier Deluxe Villa Ocean View,"[""70m 2"", ""2 người lớn"", ""Hướng biển"", ""2 giường đơn / 1 giường đôi""]",70.0,2,,2 giường đơn / 1 giường đôi,Hướng biển,,,"[""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae549d66c4.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae55e31d4c.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae56f745ac.jpg""]"
80c248dd5eb3,8ae2f02cdb1877aa83c908e8,https://www.bestprice.vn/khach-san/amiana-resort-nha-trang-506.html,room_detail_19682_2_,Signature Deluxe Villa Ocean View,"[""80m 2"", ""2 người lớn"", ""Hướng biển"", ""1 giường lớn""]",80.0,2,,1 giường lớn,Hướng biển,,,"[""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-6479a452e841e.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-6479a452e87fa.jpg""]"
80c248dd5eb3,8ae2f02cdb1877aa83c908e8,https://www.bestprice.vn/khach-san/amiana-resort-nha-trang-506.html,room_detail_18597_2_,Pool Villa 1-bedroom Ocean View,"[""100m 2"", ""2 người lớn"", ""Hướng biển"", ""1 giường lớn""]",100.0,2,,1 giường lớn,Hướng biển,,,"[""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-6442314e746b7.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae5b4397f0.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae5c20b7ee.jpg""]"
80c248dd5eb3,8ae2f02cdb1877aa83c908e8,https://www.bestprice.vn/khach-san/amiana-resort-nha-trang-506.html,room_detail_18598_4_,Family Villa 2-bedroom Garden View,"[""230m 2"", ""4 người lớn, 1 trẻ em"", ""Hướng vườn"", ""1 Giường đôi & 2 Giường đơn""]",230.0,4,1,1 Giường đôi & 2 Giường đơn,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae5e1a8f19.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-631ae5f31fd24.jpg""]"
80c248dd5eb3,8ae2f02cdb1877aa83c908e8,https://www.bestprice.vn/khach-san/amiana-resort-nha-trang-506.html,room_detail_18599_6_,Pool Villa 3-bedroom Ocean View,"[""450m 2"", ""6 người lớn, 1 trẻ em"", ""Hướng biển"", ""3 giường đôi""]",450.0,6,1,3 giường đôi,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-6442307b2a22f.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-6442308939442.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-64423089394f0.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/amiana-resort-nha-trang-6442307b2a1a0.jpg""]"
80c248dd5eb3,8ae37c6b768a87391eb87805,https://www.bestprice.vn/khach-san/yen-bay-resort-ngoc-suong-resort-30.html,room_detail_149_2_,Superior Bungalow,"[""70m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng biển"", ""1 giường đôi""]",70.0,2,1,1 giường đôi,Hướng biển,,,"[""https://owa.bestprice.vn/images/hotels/uploads/yen-bay-resort-ngoc-suong-resort-5dae7ab7580d2.jpg""]"
80c248dd5eb3,8ae37c6b768a87391eb87805,https://www.bestprice.vn/khach-san/yen-bay-resort-ngoc-suong-resort-30.html,room_detail_148_2_,Standard Bungalow,"[""70m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng biển"", ""1 giường đôi""]",70.0,2,1,1 giường đôi,Hướng biển,,,"[""https://owa.bestprice.vn/images/hotels/uploads/yen-bay-resort-ngoc-suong-resort-5dae7f169b5eb.jpg""]"
80c248dd5eb3,8ae37c6b768a87391eb87805,https://www.bestprice.vn/khach-san/yen-bay-resort-ngoc-suong-resort-30.html,room_detail_150_2_,Villa 1 phòng ngủ,"[""150m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""1 giường đôi""]",150.0,2,2,1 giường đôi,Hướng biển,,,"[""https://owa.bestprice.vn/images/hotels/uploads/yen-bay-resort-ngoc-suong-resort-5dae7c6b800fe.jpg""]"
80c248dd5eb3,8ae37c6b768a87391eb87805,https://www.bestprice.vn/khach-san/yen-bay-resort-ngoc-suong-resort-30.html,room_detail_6270_2_,Villa 2 phòng ngủ,"[""200m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng bãi biển"", ""2 giường đôi""]",200.0,2,2,2 giường đôi,Hướng bãi biển,,,"[""https://owa.bestprice.vn/images/hotels/uploads/yen-bay-resort-ngoc-suong-resort-5dae7f169b721.jpg""]"
80c248dd5eb3,8b0c5e6b3c2054b74ff08bba,https://www.bestprice.vn/khach-san/con-son-blue-sea-con-dao-1680.html,room_detail_7910_2_,Superior City View,"[""24m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""2 giường đơn / 1 giường đôi""]",24.0,2,2,2 giường đơn / 1 giường đôi,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/con-son-blue-sea-con-dao-64a23952c825f.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/con-son-blue-sea-con-dao-64a236f725ac7.jpg""]"
