property_id,overall_score,review_count,score_cleanliness,score_facilities,score_location,score_staff,score_value_for_money,count_exceptional,count_excellent,count_very_good,count_good,count_below_expectation,sample_customer_reviews
37871271,9.3,2990,9.6,9.4,9.4,9.7,9.4,1973,285,65,41,30,"[10.0/10] Nhu: ""Nothing much to say but this hotel is a great choice"" || [9.2/10] Erik: ""We booked Rubens Boutique for my big family of 10+ rooms."" || [10.0/10] Tuan: ""The staff is friendly and accommodative to our requests."" || [10.0/10] Khoa: ""The room was very clean, and the hygiene was excellent."" || [10.0/10] Kaiyrgul: ""Spotless room with new furniture and a modern vibe."" || [9.6/10] Dat: ""The receptionists were really helpful and pleasant."" || [10.0/10] Andrew: ""I definitely will come back here on my next trip to Vietnam."" || [10.0/10] Long: ""Phòng mới, decor đẹp, hiện đại và sạch sẽ."" || [9.6/10] Philip: ""So clean and well cared for by the kind and friendly staff."" || [10.0/10] Phương: ""I love to stay here more and would recommend to everyone"""
36476200,9.3,3860,9.7,9.6,9.5,9.6,9.4,2088,230,46,27,27,"[10.0/10] Lydia: ""2 swimming pools with heaps of deck chairs to sit and relax."" || [10.0/10] Pei: ""They upgraded for me for the last night when it’s available."" || [10.0/10] Mantas: ""Everything feels authentic, cozy, and very well thought out."" || [10.0/10] sungyeong: ""Our heartfelt gratitude for such an exceptional experience."" || [9.2/10] Linh: ""A true boutique luxury place, worthy of a 5-star standard."" || [10.0/10] Łukasz: ""Here, too, we were well-cared for by the efficient staff."" || [10.0/10] Firat: ""We were staying at this hotel 2 nights and we loved it."" || [10.0/10] Juhee: ""We stayed 2 nights 3 days, everything was just perfect."" || [10.0/10] Xin Jie: ""The hotel grounds are so beautiful and well cared for."" || [10.0/10] Danny: ""The location is excellent, especially for kitesurfing."""
50121906,7.6,103,8.1,7.5,8.6,8.2,7.6,29,9,1,5,10,
32182588,9.2,3537,9.5,9.2,9.3,9.5,9.3,1545,266,68,54,40,"[10.0/10] Kimberley: ""Our junior suite and it was totally stunning."" || [10.0/10] Choi: ""Every single staff member was incredibly kind and welcoming."" || [10.0/10] SHADYA: ""WiFi is great, Tv also with a lot of channels from abroad."" || [10.0/10] trevor: ""Breakfast had so much choice and everything tasted great."" || [10.0/10] Pippa: ""We would definitely stay here again and would recommend."" || [10.0/10] Bruce: ""Awesome breakfast - best of our 3-week trip."" || [10.0/10] Angela: ""Would highly recommend and would definitely stay here again."" || [9.6/10] Polina: ""Be sure to book a room with a sea view—you won't regret it."" || [9.6/10] Marcin: ""I had a great week at Vipol during my windsurfing holidays."" || [10.0/10] 휴먼국제결혼TV: ""The room was very clean, and the staff were very friendly."""
30196571,9.1,2481,9.4,9.3,9.0,9.5,9.2,1602,229,89,81,69,"[10.0/10] Hoàng: ""It is very spacious, comfortable, surrounded by a garden."" || [9.2/10] Utku: ""Overall, we enjoyed our stay and would recommend this hotel."" || [9.6/10] Fernand: ""Breakfast is the best so far during my trip,at a price!"" || [10.0/10] Pak: ""Hotel with a beautiful view and big pool...nice beach."" || [9.6/10] Robert: ""We particularly enjoyed the spa options too."" || [10.0/10] Hang: ""The beach is clean and beautiful enough for swimming."" || [10.0/10] Son: ""Facilities are more than enough for a 4 star resort."" || [10.0/10] Song: ""Breakfast is the best: Variety and plenty."" || [9.6/10] Linh: ""Truly lives up to a real 4-star standard."" || [9.6/10] Maria: ""Great experience and really enjoyed all the facilities here!"""
34768604,8.7,3611,9.2,9.0,8.5,9.0,8.8,1987,461,128,130,190,"[10.0/10] Tan: ""The facilities, staff, comfort, details, etc."" || [9.2/10] jung: ""But my family including myself enjoy the time there so much."" || [10.0/10] Terezia: ""We had a lovely long weekend break at Movenpick, Phan Thiet."" || [10.0/10] Cong Khoa: ""Our room was spotless, spacious, and had a stunning view."" || [10.0/10] Terezia: ""Rooms were beautifully decorated and with comfy beds."" || [9.6/10] HOÀNG: ""The hotel was beautifully designed, to the smallest details."" || [9.2/10] Philipp: ""Overall we had a pleasant stay and can recommend the place."" || [10.0/10] Priyank: ""Awesome grand hotel with exquisite beach front location."" || [9.2/10] Duc: ""The breakfast buffet is exceptional with all varieties."" || [9.6/10] Quyen: ""Other than that, it’s definitely a place worth staying!"""
48362,8.9,5258,9.2,9.2,8.5,9.2,9.2,2448,772,246,138,103,"[9.2/10] Thilakshi: ""Garden area facing the beach was beautiful and relaxing."" || [10.0/10] HOANG PHUONG: ""It’s a perfect place to rest and enjoy the beauty of Mũi Né."" || [10.0/10] Thanh: ""The resort and its facilities are great and well-maintained."" || [9.6/10] Kimberly: ""We stayed in the executive suite and it’s ridiculously big."" || [9.6/10] Hồ: ""The family room has a perfect view to the sea and the pool."" || [10.0/10] Tan: ""The place is soo clean & the landscape is well maintained."" || [8.0/10] Peter: ""Bungalows come with four poster bed with mosquito netting."" || [10.0/10] Thi Nha Trang: ""She made us all felt like at home and well taken care of."" || [10.0/10] Viet: ""Our kids enjoyed the pool and playing yard very much."" || [10.0/10] Hyok: ""It has a clean facility with large luxurious common spaces."""
23780986,8.6,11868,9.0,8.9,8.5,8.9,8.7,6003,1529,470,515,740,"[9.6/10] Maxim: ""We booked a private pool villa, and it was fantastic."" || [10.0/10] Miaka: ""All is perfect from room, service, landscape to area."" || [10.0/10] DAE JIN: ""It was sad to leave, but will visit again soon !!!!!"" || [8.4/10] Thi My Loan: ""Our kids like the place with Game Center and Infinity Pool."" || [10.0/10] Nguyen Thi Dinh: ""Wonderful resort, nice and friendly staff, 5-star breakfast"" || [10.0/10] Kim: ""Amazing views of sunset each night from the infinity pool."" || [8.4/10] Kelly: ""The rooms were modern, comfortable, and impeccably clean."" || [9.6/10] Phuong: ""We stayed 2 nights at a 2 bedroom-villa & it was perfect."" || [10.0/10] Dahye: ""Thank you for all the kindly staffs and lovely facility !"" || [10.0/10] Thi Kim Thoa: ""I and my two children had a wonderful stay at the resort."""
149149,8.6,2961,8.7,8.6,8.8,9.1,8.7,1261,417,108,117,143,"[10.0/10] Gemma: ""The staff kindly upgraded us to a villa which was amazing."" || [8.4/10] Susan: ""While the rooms are very basis the facilities are excellent."" || [10.0/10] Michaiah: ""This is truly one of the best hotels I’ve ever stayed at."" || [7.2/10] Ngan: ""It has everything: pool, beach, sand, small water park."" || [8.8/10] Thanh Binh: ""Spacious room and next to the swimming pool and beach."" || [10.0/10] Damian: ""Amazing pool, very helpful staff and a amazing beach."" || [9.6/10] Luan: ""Good: excellent staff, 2 nice pools, great breakfast"" || [8.4/10] PC: ""The staff was exceptionally helpful and friendly."" || [10.0/10] Tony: ""The infinity pool has great view of the ocean."" || [8.0/10] Anna: ""We really enjoyed our stay there and all the facilities."""
80170830,9.1,68,9.4,9.2,8.8,9.7,9.3,43,8,2,0,3,"[10.0/10] Sam: ""Friendly staff,  spacious public areas, quiet and greenery."" || [9.6/10] Robert: ""The staff was great, they provided top notch service."" || [9.6/10] Ngan: ""Perfect for a short stay"" || [9.2/10] Triết: ""Good servicr"""
66811298,8.3,538,8.9,8.6,8.4,9.0,8.9,170,62,12,15,19,"[9.6/10] Aung Khant: ""Really familiar staff and the best location of the mui ne"" || [8.8/10] Coral: ""Extended an extra night cause I didn’t want to leave."" || [9.6/10] Florian: ""Besides that you get a great bang for the buck!"" || [10.0/10] Romain: ""It is super clean and everything you need is provided."" || [9.2/10] Claudio: ""The hotel is great and staff is even better."" || [8.4/10] Sharon: ""The pool was clean and a good temperature."" || [10.0/10] Oksana: ""We really enjoyed our stay in this hotel."" || [9.6/10] Sheryl: ""I've stayed for 3 nights and 4 days and enjoyed it."" || [10.0/10] elena: ""Outstanding price for this amazing room."" || [10.0/10] Juyoung: ""This place is the definition of beachfront oasis."""
42071345,9.1,1918,9.4,9.0,9.2,9.5,9.5,1181,246,67,48,22,"[10.0/10] Ting: ""The room was very comfortable and exactly the style I like."" || [10.0/10] Rock: ""Was so accommodating when my girlfriend and I checked in."" || [10.0/10] qiao: ""The breakfast place opposite the hotel is really delicious!!"" || [9.6/10] Irene: ""3 minutes walk to the beach, close to shops and restaurants."" || [9.6/10] Siti: ""But still I would really recommend to stay in this hotel."" || [10.0/10] Darema: ""Would stay there again if I go to Muine another time 👍"" || [10.0/10] Joshua: ""Hotel is clean and staff is super friendly."" || [10.0/10] Mariusz: ""There are too biggest advantages: location and staff."" || [10.0/10] azmina: ""It's very recommended for others to boom this hotel."" || [9.6/10] SangJun: ""Location is good, clean and the staffs are friendly."""
50121979,8.2,293,7.3,7.3,8.3,8.0,7.5,35,11,5,8,15,"[8.4/10] M Morris S: ""1991, was an Excellent place!"" || [10.0/10] Freddie: ""Excellent!"" || [8.0/10] M Morris S: ""Great Olace!"""
736941,8.0,5532,8.1,8.0,8.0,8.3,8.1,1740,1068,411,522,535,"[9.6/10] Egle-Riin: ""Very nice hotel with friendly staff and comfortable rooms."" || [9.6/10] Jarle: ""The poolerea, espessially the pool itself is wonderful."" || [8.8/10] Tran: ""The best thing about this hotel is the swimming pool."" || [10.0/10] Steve: ""Beautiful shell shaped pool next to beach."" || [8.4/10] Tanya: ""Great breakfast, spacious room and price is right!"" || [8.4/10] steinar: ""The rooms,hallways and common areas are big and comfortable."" || [9.6/10] Phương: ""Beautiful beach with clean and safe swimming pool"" || [9.6/10] Mai: ""I am highly recommend for staying at this Hotel."" || [8.4/10] Linh: ""I love the location, nice beach, friendly staff."" || [10.0/10] Huynh: ""Very good experience with big room for a group 3 members."""
25401851,8.5,1047,7.7,8.5,8.6,8.9,8.7,110,50,26,14,14,"[8.4/10] Pham: ""Very best choice for solo traveller"" || [7.6/10] Ian: ""As a resort everything you require is taken care of..."" || [10.0/10] yeyint: ""IHome Mui Ne was the best backpacker hostel ever I have benn"" || [10.0/10] Mark: ""Without a doubt the best hostel I've stayed at in Vietnam."" || [10.0/10] Stéphanie: ""The pool is clean, the sea is accessible within few steps."" || [9.2/10] Alice: ""The beds are comfortable and you have your own net."" || [9.6/10] Dinis: ""The staff, gym, the vibe, the food."" || [8.8/10] Juri: ""If you are looking for a relaxation this is your place."" || [9.2/10] Ainars: ""It's a great place if you are young and want to party."" || [9.2/10] Marlou: ""The location is amazing, right by the beach."""
344574,9.0,7493,9.3,9.2,8.7,9.3,9.1,3931,1277,351,216,128,"[10.0/10] MARK: ""The delicious breakfast was a delightful start to each day,"" || [9.6/10] Andres: ""Desing and size are completely perfect for a weekend escape!"" || [10.0/10] Lang: ""You won't be disappointed, this is a fabulous place to stay."" || [10.0/10] Julia: ""Would highly recommend this resort for a luxury getaway"" || [8.8/10] christopher: ""Lovely room with balcony overlooking the pool"" || [10.0/10] TIMOTHY: ""The beach club is very fun and good service."" || [10.0/10] Ching: ""The view from the ocean suite is just beyond standard."" || [10.0/10] MARIE FE: ""EXCELLENT service, accommodation and breakfast buffet."" || [10.0/10] Derek: ""Excellent facilities all inclusive amazing breakfast."" || [10.0/10] Christine: ""The beach is perfect as it's always clean and quiet."""
10137027,8.5,621,9.0,8.5,8.6,8.8,8.6,284,98,32,35,38,"[10.0/10] X: ""Our stay at the Yurii Hotel was exceptional in every aspect."" || [8.0/10] Thanh: ""The room is clean, the staff is supportive and helpful."" || [10.0/10] Dung: ""The wardrobe was open and solid to put your clothes in"" || [10.0/10] Minh: ""The bed also soft and big enough for two."" || [10.0/10] Trường: ""We had a fantastic stay at Yurii."" || [10.0/10] Grant: ""Super quiet clean hotel very friendly staff"" || [9.2/10] Lina: ""It has an elevator, so it was easy to move with the bags."" || [10.0/10] Pavan Kumar: ""Best Place to stay"" || [10.0/10] Phuong: ""Good service and clean room"" || [8.8/10] Riccardo: ""Rooms are clean and staff helpful."""
67116959,7.9,633,8.2,8.1,7.9,7.8,8.1,75,21,10,7,31,"[9.2/10] Daniel: ""Pools were awesome, everything was included in the room fee."" || [9.2/10] yilver: ""The hotel was clean and comfortable."" || [8.4/10] Ngoc Thuy Anh: ""The room is quite nice."""
64060008,9.1,485,9.7,9.3,9.3,9.6,9.3,307,36,7,9,8,"[10.0/10] Cuong: ""The best friendly staff and allow me to free upgrade room."" || [10.0/10] Vi: ""Great Location: The hotel's central location is perfect."" || [10.0/10] Josephine: ""We were upgraded to the suite without extra fees,"" || [9.6/10] Lê Thị: ""Nice place with friendly staff and clean, modern rooms"" || [10.0/10] ShanJu: ""Great location Great space and awesome environment."" || [10.0/10] Hoa My: ""Nice design , nice staff, good service"" || [10.0/10] Mai Linh: ""New accommodation, staffs are very friendly and helpful."" || [9.6/10] linh : ""I will book this hotel for my next trip"" || [9.6/10] Linh: ""This is a clean and cosy place"" || [10.0/10] Xuan Ngoc: ""I got great support from both agoda and hotel."""
288404,8.8,1259,9.0,8.7,9.2,9.2,9.0,521,159,49,43,27,"[10.0/10] Soi: ""One of the best in town absolutely will come back to stay"" || [10.0/10] anthony: ""Great locations, nice staff, clean room, and soft bed.."" || [8.4/10] Viet Linh: ""I recommend to stay in this hotel, close to everything."" || [10.0/10] Pascal: ""The roon was clean, staff really friendly, good place"" || [8.0/10] Priscilla: ""The breakfast was exceptional as was the wait staff."" || [10.0/10] john: ""A splendid excellent buffet breakfast included in the price."" || [9.6/10] Huy: ""Plus, morning buffet is good with quite a variety of dishes."" || [10.0/10] Minh Tân: ""The hotel in the center of city, staff is friendly"" || [8.0/10] Ah: ""On top floor is a Japanese restaurant seem quite popular."" || [9.2/10] Monique: ""Staff was very helpfull, room very clean, good breakfast."""
46727693,8.2,643,8.6,8.2,7.7,8.2,8.6,216,58,27,33,49,"[10.0/10] Cerys: ""Very clean - staff are lovely and the restaurant was great!"" || [10.0/10] Arianne Pauline: ""The staff were friendly and cleanliness was top notch."" || [10.0/10] nikolaj: ""It was a good experience with good and sweet people."" || [9.6/10] Eracil: ""Overall we had an amazing stay."" || [9.2/10] Hien: ""Overall, a great value for a family stay."" || [10.0/10] Kevin: ""Worthy place to stay i give it 9/10 ...."" || [8.8/10] Quyen: ""Staff helpful &quick response"" || [8.4/10] Thuan: ""Very nice place to stay and swimming."" || [9.2/10] Hoang Trung: ""I’m highly recommend this place for long trips."" || [9.6/10] Munn: ""Great sea views and attentive staff."""
11012,8.7,2795,8.9,8.7,8.6,9.1,8.8,1242,502,176,104,90,"[10.0/10] Keyvan: ""The food at the resort's restaurant was exceptional."" || [10.0/10] Albert: ""Staff is very polite and will attend to your needs."" || [10.0/10] Ngan: ""Really love this resort from the decoration and nice staff."" || [8.8/10] Jade: ""Aside from that small detail, everything else was perfect."" || [10.0/10] Stephen: ""Best of all, clean and wonderful beach is just steps away!"" || [10.0/10] Jae Woo: ""Aside that, it will be the best choice you will ever make."" || [8.4/10] Nguyen Thu: ""Infinity swimming pool has warm water so very comfortable."" || [10.0/10] Sunny: ""The staff were all extremely kind, welcoming, and helpful."" || [8.4/10] Steven: ""The staff are very friendly, helpful and welcoming drinks."" || [9.6/10] Laura: ""The hotel was great and the pools were lovely and warm."""
