property_id,hotel_name,default_name,property_type,accommodation_type,stars,is_luxury,address_line,area_name,area_id,city_name,city_id,country_name,postal_code,latitude,longitude,year_opened,number_of_rooms,number_of_floors,check_in_from,check_out_until,breakfast_charge,airport_transfer_fee,gold_circle_award_year,today_booking,booking_count_last_24h,recommendation_score,main_image_url
33702497,"Wink Danang Centre, Unscripted by Hyatt - 24 hours stay","Wink Danang Centre, Unscripted by Hyatt - 24 hours stay",Hotel,Hotel,4.0,False,"178 Tran Phu Street,  Hai Chau Ward",Hải Châu,94169,Da Nang,16440,Vietnam,550000,16.0654945373535,108.223495483398,2022,244,20,12:00,12:00,400000 VND,600000 VND,2025,Booked 19 times today,,,https://pix8.agoda.net/hotelImages/33702497/0/770fd73ee3f51144f6e16603c92f91d8.jpg?ce=3&s=1024x768
30976878,SEA LIGHT HOTEL DA NANG,SEA LIGHT HOTEL DA NANG,Hotel,Hotel,3.0,False,"Lot 45 An Thuong 29, Bac My Phu, Ngu Hanh Son, Da Nang 550000",Phước Mỹ,94163,Da Nang,16440,Vietnam,550000,16.0520515,108.24527,2021,40,11,14:00,12:00,100000 VND,200000 VND,,Booked 7 times today,,,https://pix8.agoda.net/hotelImages/30976878/-1/076e2a055319fdfdb808b9c27ded8676.jpg?ce=0&s=1024x768
78233501,Sujet Beach Hotel Da Nang by Haviland,Sujet Beach Hotel Da Nang by Haviland,Hotel,Hotel,0.0,False,"Lô G1 Phạm Văn Đồng, An Hải Bắc",An Hai Bac,184701,Da Nang,16440,Vietnam,550000,16.072458,108.23317,2025,60,7,15:00,12:00,120000 VND,,,Booked 6 times today,,,https://pix8.agoda.net/hotelImages/78233501/0/9ff3333c55fdec699b4d5dec84a0288b.jpg?ce=2&s=1024x768
36827082,"Wink Danang Riverside, Unscripted by Hyatt- 24 hours stay","Wink Danang Riverside, Unscripted by Hyatt- 24 hours stay",Hotel,Hotel,5.0,False,"No. 351, Tran Hung Dao Street",Phước Mỹ,94163,Da Nang,16440,Vietnam,550000,16.0672760009766,108.22925567627,2023,357,25,12:00,12:00,400000 VND,800000 VND,,Booked 5 times today,,,https://pix8.agoda.net/hotelImages/83513339/0/372d687858b0a25e9bf88b7f5d1510c4.jpeg?ce=3&s=1024x768
86583252,Sujet Marina Hotel Da Nang By Haviland,Sujet Marina Hotel Da Nang By Haviland,Hotel,Hotel,4.0,False,"22 Bạch Đằng, Thạch Thang",Hải Châu,94169,Da Nang,16440,Vietnam,550000,16.079315,108.22356,,37,8,15:00,12:00,99000 VND,,,Booked 6 times today,,,https://pix8.agoda.net/hotelImages/86583252/0/4694af1e873f4c015a579205f123a652.jpg?ce=3&s=1024x768
32712889,Solara Diamond Hotel Da Nang,Solara Diamond Hotel Da Nang,Hotel,Hotel,4.0,False,"27 Vo Van Kiet St, Son Tra, Da Nang",Phước Mỹ,94163,Da Nang,16440,Vietnam,550000,16.063533782958984,108.24434661865234,2018,74,18,14:00,12:00,150000 VND,180000 VND,,Booked 8 times today,,,https://pix8.agoda.net/hotelImages/32712889/-1/7fddb30478885035a5149b292b588668.jpg?ce=0&s=1024x768
59517049,Sujet Hotel Da Nang By Haviland,Sujet Hotel Da Nang By Haviland,Hotel,Hotel,3.0,False,03 Nguyễn Trường Tộ,Hải Châu,94169,Da Nang,16440,Vietnam,550000,16.058195114135742,108.21855163574219,2024,16,4,14:00,12:00,,,,Booked 6 times today,,,https://pix8.agoda.net/hotelImages/59517049/0/ad4eb9c664fc4eea7bbbd8f2cac62990.jpeg?ce=0&s=1024x768
1214913,Centre Hotel,Centre Hotel,Hotel,Hotel,3.0,False,18-20 Pham Phu Thu,Hải Châu,94169,Da Nang,16440,Vietnam,550000,16.067304611206055,108.22425079345703,2016,98,8,14:00,12:00,,150000 VND,2025,Booked 35 times today,,,https://pix8.agoda.net/hotelImages/1214913/-1/637785361870163888c240f2d0c0a84a.jpg?ca=29&ce=0&s=1024x768
8825326,G8 Luxury Hotel Da Nang,G8 Luxury Hotel Da Nang,Hotel,Hotel,4.0,False,59 LE DUAN - HAI CHAU - DA NANG,Hải Châu,94169,Da Nang,16440,Vietnam,550000,16.070714950561523,108.21757507324219,2019,118,20,14:00,12:00,300000 VND,,2025,Booked 28 times today,,,https://pix8.agoda.net/hotelImages/8825326/-1/17714107aca4c471dbd982ec94376a0e.jpg?ce=0&s=1024x768
517713,Orange City Center Hotel Da Nang - Near Han Market & Dragon Brigde,Orange City Center Hotel Da Nang - Near Han Market & Dragon Brigde,Hotel,Hotel,3.0,False,29 Hoang Dieu,Hải Châu,94169,Da Nang,16440,Vietnam,550000,16.065006256103516,108.21949005126953,2013,42,11,14:00,12:00,,5 VND,,Booked 5 times today,,,https://pix8.agoda.net/hotelImages/517713/0/43c1e92b116cc983461abb7b07396306.png?ce=3&s=1024x768
8264400,Rest Hotel & Apartment,Rest Hotel & Apartment,Hotel,Serviced apartment,3.5,False,"No.104,  3/2 street",Hải Châu,94169,Da Nang,16440,Vietnam,550000,16.085887908935547,108.2190170288086,2019,53,14,14:00,12:00,,250000 VND,,Booked twice today,,,https://pix8.agoda.net/hotelImages/8264400/0/70caf816ca9b60f0abea79332dc929c2.jpg?ce=2&s=1024x768
89418023,Dorm Beachside Da Nang By Haviland ,Dorm Beachside Da Nang By Haviland ,NonHotel,Apartment/Flat,2.0,False,"11 Nguyễn Hữu Thông, An Hải",Phước Mỹ,94163,Da Nang,16440,Vietnam,550000,16.071186,108.24182,,1,,14:00,12:00,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/89418023/0/9b1351b6c0beb521a10c95f5fc7009e5.png?ce=3&s=1024x768
161693,Sun River Hotel,Sun River Hotel,Hotel,Hotel,3.5,False,"132-134-136 Bach Dang Street, Hai Chau Ward ",Hải Châu,94169,Da Nang,16440,Vietnam,50000,16.067476272583,108.224670410156,2008,45,10,14:00,12:00,200000 VND,250000 VND,2024,Booked 32 times today,,,https://pix8.agoda.net/hotelImages/161693/0/a7bb18ca8726cbbc15cfd4ffbbf38e7e.jpg?ce=3&s=1024x768
92050695,Sevana Hotel Mỹ Khê,Sevana Hotel Mỹ Khê,Hotel,Hotel,3.0,False,"38 Đông Kinh Nghĩa Thục, An Hải",An Hai Bac,184701,Da Nang,16440,Vietnam,550000,16.075323,108.241165,,1,,14:00,12:00,,,,Booked 7 times today,,,https://pix8.agoda.net/hotelImages/92050695/0/50ade6c74e1311a4481f76ff0a6d3a54.jpg?ce=3&s=1024x768
89104373,Ocean Soleil Hotel,Ocean Soleil Hotel,Hotel,Hotel,3.0,False,50 Võ Nguyên Giáp,Phước Mỹ,94163,Da Nang,16440,Vietnam,550000,16.085579,108.24815,,1,,12:00,12:00,,,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/89104373/0/f858ae676d6201e1da3480b5ab676a90.jpg?ce=3&s=1024x768
47008910,Lucia Beach Hotel,Lucia Beach Hotel,Hotel,Hotel,3.0,False,35 D. Đ&#236;nh Nghệ,Phước Mỹ,94163,Da Nang,16440,Vietnam,550000,16.0687313079834,108.24356842041,,26,8,14:00,12:00,,170000 VND,,Booked 12 times today,,,https://pix8.agoda.net/hotelImages/47008910/-1/119b53e9a46ece6eb202847258b3a55e.jpg?ce=0&s=1024x768
83491331,V Hotel Da Nang,V Hotel Da Nang,Hotel,Hotel,3.0,False,50 An Thượng 1,Phước Mỹ,94163,Da Nang,16440,Vietnam,550000,16.048877716064453,108.2482681274414,2025,16,7,14:00,12:00,,200000 VND,,,,,https://pix8.agoda.net/hotelImages/83491331/0/58f6216c562196dcf87556d680bc767b.jpg?ce=3&s=1024x768
305367,Quoc Cuong Center Da Nang Hotel by Haviland,Quoc Cuong Center Da Nang Hotel by Haviland,Hotel,Hotel,0.0,False,322 - 324 Hoang Dieu Street,Hải Châu,94169,Da Nang,16440,Vietnam,59000,16.057865142822266,108.21699523925781,2012,59,11,14:00,12:00,,,,Booked 11 times today,,,https://pix8.agoda.net/hotelImages/305367/0/1eba9c0653dd032039b2d36818305103.jpg?ce=3&s=1024x768
92135492,Sunrise Riverview Hotel,Sunrise Riverview Hotel,Hotel,Serviced apartment,4.0,False,8 Bạch Đằng,Hải Châu,94169,Da Nang,16440,Vietnam,550000,16.080788,108.22353,,1,,14:00,12:00,,,,Booked 6 times today,,,https://pix8.agoda.net/hotelImages/92135492/0/0b789842800f84433521eec90f6247dc.png?ce=3&s=1024x768
533079,Moonlight Hotel Da Nang - Near Dragon Bridge,Moonlight Hotel Da Nang - Near Dragon Bridge,Hotel,Hotel,3.0,False,"136-138-140 Phan Châu Trinh, phường Hải Châu, thành phố Đà Nẵng",Hải Châu,94169,Da Nang,16440,Vietnam,,16.063917,108.21977,2013,90,19,14:00,12:00,,,,Booked 20 times today,,,https://pix8.agoda.net/hotelImages/533079/0/57a40cd6688db9c5b76552a6ddce8b87.png?ce=3&s=1024x768
10003415,RHM Luxury Hotel And Suite,RHM Luxury Hotel And Suite,Hotel,Hotel,4.0,False,"02 An Tu Cong Chua Street, My An Ward, Ngu Hanh Son District, Da Nang City, Vietnam",Phước Mỹ,94163,Da Nang,16440,Vietnam,50507,16.0370086,108.23987080506,2024,51,12,14:00,12:00,,200000 VND,2025,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/10003415/-1/cd9eae9415bbe8213381264e935c0b80.png?ca=27&ce=0&s=1024x768
61782961,Dian Hotel And Apartment,Dian Hotel And Apartment,Hotel,Hotel,4.0,False,99 Đường Ngô Thì Sĩ,Phước Mỹ,94163,Da Nang,16440,Vietnam,,16.04789924621582,108.24575805664062,,15,,,,,,,,,,https://pix8.agoda.net/hotelImages/61782961/0/fc4aa62eb5d7b545a2ad4e42da4c8117.jpg?ce=3&s=1024x768
12790732,Prague Hotel,Prague Hotel,Hotel,Hotel,4.0,False,75 Duong Dinh Nghe Street,An Hai Bac,184701,Da Nang,16440,Vietnam,550000,16.068729400634766,108.24177551269531,2022,55,12,14:00,12:00,100000 VND,150000 VND,,,,,https://pix8.agoda.net/hotelImages/12790732/-1/7d0eb692edd7f48e7e09609c925fb9cb.jpg?ce=0&s=1024x768
611493,SOCO Hotel,SOCO Hotel,Hotel,Hotel,4.0,False,305 Nguyen Van Thoai,Phước Mỹ,94163,Da Nang,16440,Vietnam,65000,16.055944442749023,108.24459838867188,2014,121,12,14:00,12:00,100000 VND,,,Booked 8 times today,,,https://pix8.agoda.net/hotelImages/611493/-1/b8f6706d3284f2bd3732fc844be6e4aa.jpg?ce=0&s=1024x768
39565306,The Backpacker hostel and Spa,The Backpacker hostel and Spa,Hotel,Hostel,5.0,False,"No. 27, Nguyen Dinh Street",Phước Mỹ,94163,Da Nang,16440,Vietnam,550000,16.0834179,108.242653,,1,,,,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/39565306/-1/1eb6af56763673c432f8620954200341.jpg?ce=0&s=1024x768
6383377,Fivitel Boutique Da Nang,Fivitel Boutique Da Nang,Hotel,Hotel,4.0,False,"202 Nguyen Chi Thanh, Phuoc Chau, Hai Chau",Hải Châu,94169,Da Nang,16440,Vietnam,550000,16.064144134521484,108.22061157226562,,60,16,14:00,12:00,250000 VND,200000 VND,2025,Booked 15 times today,,,https://pix8.agoda.net/hotelImages/6383377/0/7360fe8fdc0bb6e6c11aecb7ffd10821.jpeg?ce=0&s=1024x768
2985282,Central Hotel & Spa Danang,Central Hotel & Spa Danang,Hotel,Hotel,3.5,False,"23 Hoang Dieu street,",Hải Châu,94169,Da Nang,16440,Vietnam,550000,16.06518660078,108.219457268715,,36,,14:00,12:00,100000 VND,,2025,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/298/2985282/2985282_17101622570057835075.jpg?ca=6&ce=1&s=1024x768
43727586,Awaken Danang Hotel,Awaken Danang Hotel,Hotel,Hotel,5.0,True,148 Võ Nguyên Giáp,Phước Mỹ,94163,Da Nang,16440,Vietnam,550000,16.0758058,108.2449041,2023,287,26,15:00,12:00,300000 VND,400000 VND,2025,Booked 32 times today,,,https://pix8.agoda.net/hotelImages/43727586/0/c403b830c9b3d4f7044e134caa8ac2e1.jpg?ce=3&s=1024x768
4947690,Melia Vinpearl Danang Riverfront,Melia Vinpearl Danang Riverfront,Hotel,Hotel,5.0,False,"341 Tran Hung Dao, An Hai Bac Ward.",An Hai Bac,184701,Da Nang,16440,Vietnam,550000,16.0708026885986,108.229141235352,,864,,14:00,12:00,280000 VND,350000 VND,2025,Booked 12 times today,,,https://pix8.agoda.net/hotelImages/4947690/-1/f5dd1db7b2125faf6a1210227979f529.jpg?ce=0&s=1024x768
443623,Brown Bean Hotel - 2/9 Street,Brown Bean Hotel - 2/9 Street,Hotel,Hotel,0.0,False,380 Đ. 2 Th ng 9,Hải Châu,94169,Da Nang,16440,Vietnam,55000,16.038611621745808,108.22336911749638,2012,40,8,14:00,12:00,,,,Booked 5 times today,,,https://pix8.agoda.net/hotelImages/443623/0/ba27f882bc6ae66fc809441337b9433f.jpeg?ce=0&s=1024x768
2235797,Bantique Hotel,Bantique Hotel,Hotel,Hotel,4.0,False,"Lo 17-18 Pham Van Dong, quan Son Tra",An Hai Bac,184701,Da Nang,16440,Vietnam,50400,16.071453094482422,108.23506927490234,2017,72,14,14:00,12:00,,3000000 VND,,Booked 15 times today,,,https://pix8.agoda.net/hotelImages/2235797/12762202/c0249a8ec58570d8c2a781300d7fec1b.jpg?ce=0&s=1024x768
48029813,Sunset Sea Hotel,Sunset Sea Hotel,Hotel,Hotel,4.0,False,16 Loseby,An Hai Bac,184701,Da Nang,16440,Vietnam,550000,16.073399,108.24071,2020,1,12,14:00,12:00,,220000 VND,2024,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/48029813/0/186cae156d1aa55098934f11a3dae643.png?ce=3&s=1024x768
90759139,An Sea Hotel Apartment 2 Min Walk to My Khe Beach,An Sea Hotel Apartment 2 Min Walk to My Khe Beach,Hotel,Serviced apartment,5.0,False,30/3 Ha Bong,Phước Mỹ,94163,Da Nang,16440,Vietnam,,16.067087,108.24379,,1,,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/90759139/0/b611b717d5e9f58f7ce4a4c9ef53cf0b.jpg?ce=3&s=1024x768
937111,Palmier Hotel,Palmier Hotel,Hotel,Hotel,3.0,False,"305 Tran Hung Dao St., Son Tra District",An Hai Bac,184701,Da Nang,16440,Vietnam,550000,16.07488250732422,108.22901153564453,,,,14:00,12:00,,200000 VND,,Booked 5 times today,,,https://pix8.agoda.net/hotelImages/937111/0/cee540a6dc0b07fa4a7f281c0fba7ef2.jpg?ce=3&s=1024x768
6432147,The Glomad Boutique Danang by DS ,The Glomad Boutique Danang by DS ,Hotel,Hotel,4.0,False,"41 - 43 Hà Bổng Street, Phuoc My Ward",Phước Mỹ,94163,Da Nang,16440,Vietnam,550000,16.0676169,108.2443592,2023,31,10,14:00,12:00,150000 VND,,,,,,https://pix8.agoda.net/hotelImages/6432147/-1/9f82c0708aca1132400da6d586e4d505.jpg?ca=9&ce=1&s=1024x768
2191465,Brilliant Majestic Hotel - Da Nang,Brilliant Majestic Hotel - Da Nang,Hotel,Hotel,4.0,False,121 - 123 Ho Nghinh ,Phước Mỹ,94163,Da Nang,16440,Vietnam,550000,16.0883796817791,108.238831006835,,24,5,14:00,12:00,,250000 VND,,,,,https://pix8.agoda.net/hotelImages/2191465/-1/361bf3609c0735a54997cde80abb864f.jpg?ce=0&s=1024x768
87725408,Kim Ngan Hotel,Kim Ngan Hotel,Hotel,Hotel,3.0,False,"53 Đỗ Bá st , Đà Nẵng",Phước Mỹ,94163,Da Nang,16440,Vietnam,,16.051409,108.24556,,1,,14:00,12:00,,,,Booked 11 times today,,,https://pix8.agoda.net/hotelImages/87725408/0/99f5a7d2196f19f8d190db573dc2da46.jpg?ce=3&s=1024x768
84364738,Hanoi Capsule Station Hostel,Hanoi Capsule Station Hostel,Hotel,Capsule hotel,2.0,False,"số 22 đường Trần Nhật Duật , Ho&#224;n Kiếm , H&#224; Nội, Việt Nam",Dong Xuan Market,481519,Hanoi,2758,Vietnam,100000,21.03896,105.85132,2024,8,6,14:00,12:00,,350000 VND,,Booked 9 times today,,,https://pix8.agoda.net/hotelImages/84364738/0/a4f5400e5dba7bc1e466a8e68061305b.jpg?ce=3&s=1024x768
87964772,Palette Ngoc Ha Luxury Residence,Palette Ngoc Ha Luxury Residence,Hotel,Hotel,3.0,False,"221/158 Ngoc Ha, Ngoc Ha Ward, Ha Noi, Hanoi",Ba Dinh,481525,Hanoi,2758,Vietnam,100000,21.03769302368164,105.82589721679688,2026,47,,14:00,12:00,,,,Booked 12 times today,,,https://pix8.agoda.net/hotelImages/87964772/0/4e83871b50c3461476da24e3f8cad76b.png?ce=3&s=1024x768
89925050,Townhouse Starlake Residence,Townhouse Starlake Residence,Hotel,Hotel,3.0,False,"23 Tang Thiet Giap, Dong Ngac, Ha Noi, Hanoi",Tu Liem District,495982,Hanoi,2758,Vietnam,100000,21.057567596435547,105.78129577636719,2026,36,,14:00,12:00,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/89925050/0/750e0ba7c4ab05c81398a60765ee8f2b.jpg?ce=3&s=1024x768
78428713,Hanoi Railway Capsule,Hanoi Railway Capsule,Hotel,Hostel,5.0,True,34A Phố Lý Nam Đế 21/34A,Old Quarter,481521,Hanoi,2758,Vietnam,100000,21.032969,105.8441,,1,,14:00,11:00,,,,Booked 16 times today,,,https://pix8.agoda.net/hotelImages/78428713/0/d67aa4b52fcf3e60d5d5786a1bf19ed5.jpg?ce=2&s=1024x768
36144486,Madelise Palace Hotel & Spa,Madelise Palace Hotel & Spa,Hotel,Hotel,4.0,False,116 Phố Hàng Buồm 9,Old Quarter,481521,Hanoi,2758,Vietnam,100000,21.035614,105.85096,,40,,14:00,12:15,,400000 VND,2024,Booked 28 times today,,,https://pix8.agoda.net/hotelImages/36144486/-1/1d3efe864042c7c9c453f03bb957c647.jpg?ce=0&s=1024x768
85405330,2Re Hidden Hostel - Old Quarter Hanoi - Free Breakfast,2Re Hidden Hostel - Old Quarter Hanoi - Free Breakfast,Hotel,Guesthouse/bed and breakfast,3.0,False,58 P. H ng Bạc,Old Quarter,481521,Hanoi,2758,Vietnam,500000,21.0339849,105.852515,2025,19,7,14:00,12:00,0 VND,,,Booked 12 times today,,,https://pix8.agoda.net/hotelImages/85405330/0/42532c0cc7e309c208753c3177a32da3.jpg?ce=3&s=1024x768
62035781,Madelise Amica Hotel & Travel,Madelise Amica Hotel & Travel,Hotel,Hotel,4.0,False,"No. 33A, Hang Dieu, Cua Dong",Old Quarter,481521,Hanoi,2758,Vietnam,100000,21.033033,105.847015,,1,,14:00,12:00,,,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/62035781/0/af57987b53882e9010db1d9d24a8fc67.jpg?ce=0&s=1024x768
5060902,Little Charm Hanoi Hostel,Little Charm Hanoi Hostel,Hotel,Hostel,3.0,False,"44 Hang Bo, Hoan Kiem District,",Old Quarter,481521,Hanoi,2758,Vietnam,100000,21.0339857790312,105.849399715662,2018,146,5,13:00,11:00,50000 VND,400000 VND,2025,Booked 9 times today,,,https://pix8.agoda.net/hotelImages/5060902/0/1953844fbe23e6c41762ccce972a6a5e.png?ce=3&s=1024x768
84551326,Hanoi Backpackers Lodge,Hanoi Backpackers Lodge,Hotel,Hotel,3.0,False,70 Đường Trần Nhật Duật,Dong Xuan Market,481519,Hanoi,2758,Vietnam,100000,21.037819,105.852295,,1,,14:00,11:00,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/84551326/0/965873d7f32b20e477e30d82da5f157b.jpg?ce=3&s=1024x768
87473942,Ritana Boutique Hotel & Spa,Ritana Boutique Hotel & Spa,Hotel,Hotel,4.0,False,4 Phố Thi S ch,Hai Ba Trung District,481529,Hanoi,2758,Vietnam,100000,21.017607,105.85386,2026,40,10,14:00,12:00,200000 VND,,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/87473942/0/0f2776d69315310e08d450370735b630.jpg?ce=3&s=1024x768
59406845,Eco Nest Hotel & Apartment,Eco Nest Hotel & Apartment,NonHotel,Apartment/Flat,4.5,False,92 Phố Thợ Nhuộm,Hoan Kiem District,62215,Hanoi,2758,Vietnam,,21.022480010986328,105.84903717041016,2021,39,7,14:00,12:00,0 VND,,,Booked 11 times today,,,https://pix8.agoda.net/hotelImages/59406845/-1/d61ed5da3383b172f671c8c2438db7f9.jpg?ce=0&s=1024x768
61394154,iRest Signature Ba Dinh Lakeside,iRest Signature Ba Dinh Lakeside,Hotel,Hotel,3.0,False,Pham Huy Thong ,Ba Dinh,481525,Hanoi,2758,Vietnam,10000,21.02713308422432,105.8101388294651,2024,25,8,14:00,12:00,,,,Booked 8 times today,,,https://pix8.agoda.net/hotelImages/61394154/0/91fce4ae6f385a87754132eb9c006e13.jpg?ce=0&s=1024x768
83292956,Townhouse Oak West Lake Apartment,Townhouse Oak West Lake Apartment,Hotel,Hotel,3.0,False,"70 Ng. 38 Đ. Xuân La, Xuân La",Tay Ho District,57582,Hanoi,2758,Vietnam,100000,21.070669174194336,105.80587768554688,2025,15,,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/83292956/0/ce92feb7df4cd10326d5c7d9ca3e9754.jpg?ce=3&s=1024x768
56185562,"Signature by M Village Thợ Nhuộm, a brand of Modern Village Lifestyle","Signature by M Village Thợ Nhuộm, a brand of Modern Village Lifestyle",Hotel,Hotel,4.0,False,"84 Tho Nhuom, Hoan Kiem Ward, Ha Noi",Hoan Kiem District,62215,Hanoi,2758,Vietnam,100000,21.023025512695312,105.84815979003906,,162,11,14:00,12:00,,,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/56185562/0/ca6f2b6026cbbbc5afac096725905a42.png?ce=3&s=1024x768
39526568,The One Hostel Hanoi,The One Hostel Hanoi,Hotel,Hostel,0.0,False,"70 Phố Hàng Mã Hàng Mã, Hoàn Kiếm",Dong Xuan Market,481519,Hanoi,2758,Vietnam,,21.036659240722656,105.84742736816406,,,,14:00,12:00,,,,Booked twice today,,,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/481239754.jpg?k=96c21ab855752a7c3a03fc6f0ec92ddab39269e9e9f9dbc0c9b3c0ac6ed205ec&o=
86465845,SUPER HOTEL HANOI - Grand Opening in 17 March 2026,SUPER HOTEL HANOI - Grand Opening in 17 March 2026,Hotel,Hotel,4.0,False,"So 4, Ngo 82 Duy Tan",Cau Giay,94745,Hanoi,2758,Vietnam,,21.03244,105.782394,,1,,14:00,12:00,,,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/86465845/0/e06488a12fb466a7b1e8e0759ceeba41.jpg?ce=3&s=1024x768
10960,Hanoi Daewoo Hotel,Hanoi Daewoo Hotel,Hotel,Hotel,5.0,False,"360 Kim Ma Street, Ba Dinh District",Ba Dinh,481525,Hanoi,2758,Vietnam,,21.0303982386348,105.812528729439,1996,411,18,14:00,12:00,554400 VND,1600000 VND,,Booked 9 times today,,,https://pix8.agoda.net/hotelImages/10960/0/120e596cae1e32ed8207fdd927613fb4.jpg?ce=3&s=1024x768
53015544,Era Apartment Cát Linh,Era Apartment Cát Linh,NonHotel,Apartment/Flat,4.0,False,"No. 19, Alley 167, Hao Nam Street, Cho Dua Era Apartment, Cat Linh",Dong Da,57583,Hanoi,2758,Vietnam,115000,21.028139114379883,105.8271484375,2024,1,7,14:00,12:00,,,,Booked 16 times today,,,https://pix8.agoda.net/hotelImages/53015544/0/d0c8668bab303197d0957630c7a25a7e.jpg?ce=0&s=1024x768
59315710,Hanoi Le Chateau Hotel & Spa,Hanoi Le Chateau Hotel & Spa,Hotel,Hotel,5.0,True,23-25 Phố Hàng Thiếc,Old Quarter,481521,Hanoi,2758,Vietnam,,21.03344,105.84792,2024,70,,14:00,12:00,,,2025,Booked 13 times today,,,https://pix8.agoda.net/hotelImages/59315710/0/bc8a0f526d1dcd3c593599bde22611b9.jpg?ce=0&s=1024x768
51491627,"M Village Hotel Hồ Gươm, a brand of Modern Village Lifestyle","M Village Hotel Hồ Gươm, a brand of Modern Village Lifestyle",Hotel,Hotel,3.0,False,"38  Hai Ba Trung street, Hoan Kiem district, Ha Noi city",Hoan Kiem District,62215,Hanoi,2758,Vietnam,100000,21.024559020996094,105.85221862792969,,46,,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/51491627/0/02affcd82cfbb8547a6a7ab5efc65649.png?ce=3&s=1024x768
34334661,HA NOI LE GRAND HOTEL,HA NOI LE GRAND HOTEL,Hotel,Hotel,3.0,False,"No. 3 B9, Dam Trau, Bach Dang Ward, Hai Ba Trung District, Hanoi",Hai Ba Trung District,481529,Hanoi,2758,Vietnam,100000,21.011812210083008,105.86497497558594,,46,7,14:00,12:00,,,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/34334661/-1/f6aae884e4a22ad0126012fd810ef735.png?ce=0&s=1024x768
65703930,Luxury Hanoi Hotel,Luxury Hanoi Hotel,Hotel,Hotel,3.0,False,"No. 507, An Duong Vuong, Nhat Tao, Bac Tu Liem",Tu Liem District,495982,Hanoi,2758,Vietnam,100000,21.090505599975586,105.78887176513672,2025,26,8,14:00,12:00,,300000 VND,,,,,https://pix8.agoda.net/hotelImages/65703930/0/63d39056921282ce7b937d13cf0bfd2a.jpg?ce=0&s=1024x768
30977576,Fukurai Hotel & Apartment 2,Fukurai Hotel & Apartment 2,Hotel,Serviced apartment,4.0,False,1 Ngõ 7,Ba Dinh,481525,Hanoi,2758,Vietnam,,21.0351925,105.814972,,14,,14:00,12:00,,,,Booked twice today,,,https://pix8.agoda.net/hotelImages/30977576/0/16fd315f0e55fc434fa9bf85cf3ea410.jpg?ce=2&s=1024x768
