property_id,distance_to_beach_km,distance_to_center_km,airport_score,poi_score,transportation_score,nearby_place_name,nearby_place_type,nearby_distance_km,duration_minutes
38934352,,0.0,7.1,9.9,8.7,Thang Long Water Puppet Theatre,Theatres,0.12,
38934352,,0.0,7.1,9.9,8.7,Vietnam Old Propaganda Posters,Shopping Centers and Areas,0.12,
38934352,,0.0,7.1,9.9,8.7,Ba Kieu Temple,Places of Worship,0.13,
38934352,,0.0,7.1,9.9,8.7,Cau The Huc,Monuments and Landmarks,0.15,
38934352,,0.0,7.1,9.9,8.7,Dien Dam Gallery,Monuments and Landmarks,0.16,
38934352,,0.0,7.1,9.9,8.7,Hang Dau Street,Famous Streets and Neighborhoods,0.17,
38934352,,0.0,7.1,9.9,8.7,Jade Mountain Temple,Historical Buildings and Sites,0.18,
91461306,,0.32,,,,Ben Chuong Duong,Monuments and Landmarks,0.11,
91461306,,0.32,,,,Thien Son Plaza,Shopping Centers and Areas,0.24,
91461306,,0.32,,,,Hanoi Ceramic Mosaic Mural,Monuments and Landmarks,0.35,
91461306,,0.32,,,,Vietcombank Tower,"Mountains, Hills and Caves",0.39,
91461306,,0.32,,,,Embassy of Ireland,Embassies and Consulates,0.47,
91461306,,0.32,,,,Hanoi Young Pioneer Palace,Monuments and Landmarks,0.48,
91461306,,0.32,,,,Fivimart Aupermkt,Supermarkets,0.53,
91461306,,0.32,,,,Do Manh Cuong Boutique,Shopping Centers and Areas,0.57,
91461306,,0.32,,,,Hang Dau Street,Famous Streets and Neighborhoods,0.6,
91461306,,0.32,,,,Embassy of Italy,Embassies and Consulates,0.6,
42521412,,0.0,6.9,9.6,9.3,Suffusive,Shops,0.02,
42521412,,0.0,6.9,9.6,9.3,Polite & Co,Bars,0.02,
42521412,,0.0,6.9,9.6,9.3,Royal Silk,Shopping Centers and Areas,0.05,
42521412,,0.0,6.9,9.6,9.3,Mekong Quilts,Shopping Centers and Areas,0.06,
42521412,,0.0,6.9,9.6,9.3,Hoan Kiem Lake Walking Street,Famous Streets and Neighborhoods,0.06,
42521412,,0.0,6.9,9.6,9.3,Circle K,Supermarkets,0.06,
42521412,,0.0,6.9,9.6,9.3,Airashi Silk,Shopping Centers and Areas,0.07,
42521412,,0.0,6.9,9.6,9.3,Curve - 24 Hour Tailoring,Shopping Centers and Areas,0.08,
42521412,,0.0,6.9,9.6,9.3,Statue of King Le Thai To,Monuments and Landmarks,0.12,
42521412,,0.0,6.9,9.6,9.3,Vanloi Oriental Style,Shopping Centers and Areas,0.13,
4914609,,0.18,6.4,8.4,8.3,Vietcombank Tower,"Mountains, Hills and Caves",0.06,
4914609,,0.18,6.4,8.4,8.3,Embassy of Italy,Embassies and Consulates,0.16,
4914609,,0.18,6.4,8.4,8.3,Vườn hoa Con Cóc,"Botanical Gardens, and Public Parks",0.19,
4914609,,0.18,6.4,8.4,8.3,Thien Son Plaza,Shopping Centers and Areas,0.22,
4914609,,0.18,6.4,8.4,8.3,L'Epicerie du Metropole,Shopping Centers and Areas,0.22,
4914609,,0.18,6.4,8.4,8.3,Embassy of Ireland,Embassies and Consulates,0.26,
4914609,,0.18,6.4,8.4,8.3,Hanoi Young Pioneer Palace,Monuments and Landmarks,0.26,
4914609,,0.18,6.4,8.4,8.3,Co Tan Park,"Botanical Gardens, and Public Parks",0.26,
4914609,,0.18,6.4,8.4,8.3,Museum of the Revolution,Museums and Art Galleries,0.28,
4914609,,0.18,6.4,8.4,8.3,Lan Chin,Entertainment,0.31,
67196155,,0.39,,,,Vm+ 11 ngỗ sỹ liên,Supermarkets,0.06,
67196155,,0.39,,,,Vm+ 14 Trần Quý Cáp,Supermarkets,0.09,
67196155,,0.39,,,,Bệnh viện Đa khoa Quốc tế Hồng Hà,Hospitals and Medical Facilities,0.1,
67196155,,0.39,,,,Benh Vien Da Lieu Ha Noi,Hospitals and Medical Facilities,0.12,
67196155,,0.39,,,,Street Market,Supermarkets,0.12,
67196155,,0.39,,,,The Rotten Grapes Improv Theater,Theatres,0.17,
67196155,,0.39,,,,Vinmart,Shopping Centers and Areas,0.25,
67196155,,0.39,,,,Van Mieu - Quoc Tu Giam,Things to do,0.26,
67196155,,0.39,,,,Goethe Institut,Monuments and Landmarks,0.29,
67196155,,0.39,,,,Coco Silk,Shops,0.31,
62079565,,,,,,Zenith yoga,Fitness and Yoga Centers,0.13,
62079565,,,,,,Gian Hàng Từ Thiện,Hospitals and Medical Facilities,0.23,
62079565,,,,,,Zeds Threads,Shopping Centers and Areas,0.3,
62079565,,,,,,George's Fashion Boutique,Shopping Centers and Areas,0.3,
62079565,,,,,,Ho Cam,"Rivers, Reservoirs, and Lakes",0.36,
62079565,,,,,,Quang Ba Flower Market,Shopping Centers and Areas,0.4,
62079565,,,,,,Emporium Hanoi,Shopping Centers and Areas,0.5,
62079565,,,,,,Naturally Vietnam - Organic Market,Supermarkets,0.51,
62079565,,,,,,K-market Xuân Diệ,Supermarkets,0.54,
62079565,,,,,,HanoiBoutique Tailoring,Shopping Centers and Areas,0.56,
78348259,,0.0,,,,Le Chalet Cafe,Shopping Centers and Areas,0.05,
78348259,,0.0,,,,Heydi Fashion House,Shopping Centers and Areas,0.07,
78348259,,0.0,,,,IndochinaSilk,Shopping Centers and Areas,0.08,
78348259,,0.0,,,,Hapro 68 Hàng Bông,Supermarkets,0.08,
78348259,,0.0,,,,Hai Van Printing and Embroidery Shop,Shopping Centers and Areas,0.08,
78348259,,0.0,,,,Phuong Dong Art Shop,Shops,0.1,
78348259,,0.0,,,,Tagilis,Shopping Centers and Areas,0.11,
78348259,,0.0,,,,Vietnam Cultural,Shopping Centers and Areas,0.12,
78348259,,0.0,,,,Vietnam National Tuong Theatre,Theatres,0.12,
78348259,,0.0,,,,Hang Da Galleria,Shopping Centers and Areas,0.13,
43397,,2.42,6.4,6.6,7.9,Embassy of The United States,Embassies and Consulates,0.14,
43397,,2.42,6.4,6.6,7.9,Benh Vien A,Hospitals and Medical Facilities,0.24,
43397,,2.42,6.4,6.6,7.9,Hapro Thành Công,Supermarkets,0.29,
43397,,2.42,6.4,6.6,7.9,Vietnam Exhibition and Fair Centre,Convention and Exhibition Centers,0.33,
43397,,2.42,6.4,6.6,7.9,Vinhomes Gallery,"Botanical Gardens, and Public Parks",0.36,
43397,,2.42,6.4,6.6,7.9,Vm+ 80 Nguyễn Phúc Lai,Supermarkets,0.39,
43397,,2.42,6.4,6.6,7.9,Unimart Giảng Võ,Supermarkets,0.55,
43397,,2.42,6.4,6.6,7.9,ĐỨC LONG Pharmacy,Hospitals and Medical Facilities,0.6,
43397,,2.42,6.4,6.6,7.9,Dong Da Lake,"Rivers, Reservoirs, and Lakes",0.61,
43397,,2.42,6.4,6.6,7.9,Hồ Giảng Võ,"Rivers, Reservoirs, and Lakes",0.62,
10966,,1.05,9.2,9.2,7.9,Paris Miki Vietnam,Hospitals and Medical Facilities,0.07,
10966,,1.05,9.2,9.2,7.9,Kim Lien Pagoda,Monuments and Landmarks,0.1,
10966,,1.05,9.2,9.2,7.9,Chua Tran Quoc,Places of Worship,0.32,
10966,,1.05,9.2,9.2,7.9,My spot,Things to do,0.35,
10966,,1.05,9.2,9.2,7.9,Hanoi Studio Gallery,Museums and Art Galleries,0.39,
10966,,1.05,9.2,9.2,7.9,Trạm Y tế phường Trúc Bạch,Hospitals and Medical Facilities,0.48,
10966,,1.05,9.2,9.2,7.9,Tran Quoc Pagoda,Things to do,0.5,
10966,,1.05,9.2,9.2,7.9,Truc Back Lake,"Rivers, Reservoirs, and Lakes",0.5,
10966,,1.05,9.2,9.2,7.9,An Duong Tennis Courts,"Botanical Gardens, and Public Parks",0.57,
10966,,1.05,9.2,9.2,7.9,The Bookworm Hanoi,Shopping Centers and Areas,0.61,
38723203,,0.0,6.7,9.7,9.6,Vietnam Country Tour - Day Tours,Monuments and Landmarks,0.04,
38723203,,0.0,6.7,9.7,9.6,Pasteur Street Craft Beer - Hoan Kiem Taproom & Restaurant,Bars,0.09,
38723203,,0.0,6.7,9.7,9.6,Magonn Design,Shopping Centers and Areas,0.09,
38723203,,0.0,6.7,9.7,9.6,Nha Tho,Monuments and Landmarks,0.1,
38723203,,0.0,6.7,9.7,9.6,Chua Ly Trieu Quoc Su,Places of Worship,0.11,
38723203,,0.0,6.7,9.7,9.6,Heydi Fashion House,Shopping Centers and Areas,0.12,
38723203,,0.0,6.7,9.7,9.6,Clouds,Shopping Centers and Areas,0.12,
38723203,,0.0,6.7,9.7,9.6,Vietnam Cultural,Shopping Centers and Areas,0.13,
38723203,,0.0,6.7,9.7,9.6,Hapro 68 Hàng Bông,Supermarkets,0.14,
38723203,,0.0,6.7,9.7,9.6,St. Joseph's Cathedral,Places of Worship,0.14,
32907021,,0.0,7.3,9.2,9.2,Bia Hoi 68 Hang Quat,Bars,0.03,
32907021,,0.0,7.3,9.2,9.2,Vietnamese Craft - Guild,Shopping Centers and Areas,0.1,
32907021,,0.0,7.3,9.2,9.2,F Silk,Shops,0.1,
32907021,,0.0,7.3,9.2,9.2,Ngoc Anh Fashion,Shopping Centers and Areas,0.1,
32907021,,0.0,7.3,9.2,9.2,Dinh Co Vu,Monuments and Landmarks,0.11,
32907021,,0.0,7.3,9.2,9.2,Vanloi Oriental Style,Shopping Centers and Areas,0.11,
32907021,,0.0,7.3,9.2,9.2,Silk silk,Shopping Centers and Areas,0.11,
32907021,,0.0,7.3,9.2,9.2,Phuc Loi Shop,Shopping Centers and Areas,0.11,
32907021,,0.0,7.3,9.2,9.2,Kenly Silk,Shops,0.12,
32907021,,0.0,7.3,9.2,9.2,Chie Design,Shopping Centers and Areas,0.12,
46274613,,0.0,7.3,9.4,8.6,Dien Dam Gallery,Monuments and Landmarks,0.08,
46274613,,0.0,7.3,9.4,8.6,Nunal Boutique,Shopping Centers and Areas,0.09,
46274613,,0.0,7.3,9.4,8.6,Cau Go Street,Famous Streets and Neighborhoods,0.11,
46274613,,0.0,7.3,9.4,8.6,Lucky Star Shop,Shopping Centers and Areas,0.11,
46274613,,0.0,7.3,9.4,8.6,87 Ma May,Things to do,0.12,
46274613,,0.0,7.3,9.4,8.6,Factory Outlet,Shopping Centers and Areas,0.13,
46274613,,0.0,7.3,9.4,8.6,Kitonali Bespoke Tailoring,Shopping Centers and Areas,0.13,
46274613,,0.0,7.3,9.4,8.6,Viettime Craft,Shopping Centers and Areas,0.14,
46274613,,0.0,7.3,9.4,8.6,Vietnam Moontravel,Monuments and Landmarks,0.14,
46274613,,0.0,7.3,9.4,8.6,Vietnam Old Propaganda Posters,Shopping Centers and Areas,0.14,
3143234,,2.67,8.5,7.6,7.9,Embassy of Japan,Embassies and Consulates,0.24,
3143234,,2.67,8.5,7.6,7.9,Lotte Ba Đình,Supermarkets,0.39,
3143234,,2.67,8.5,7.6,7.9,Lotte Observation Deck,Monuments and Landmarks,0.4,
3143234,,2.67,8.5,7.6,7.9,United Nations Development Programme,Business Offices,0.43,
3143234,,2.67,8.5,7.6,7.9,Lotte Center Hanoi,Shopping Centers and Areas,0.44,
3143234,,2.67,8.5,7.6,7.9,Lotte Department Store,Shopping Centers and Areas,0.44,
3143234,,2.67,8.5,7.6,7.9,Embassy of Finland,Embassies and Consulates,0.44,
3143234,,2.67,8.5,7.6,7.9,Family Medical Practice Hanoi,Hospitals and Medical Facilities,0.59,
3143234,,2.67,8.5,7.6,7.9,Quan Ngua Sports Complex,Entertainment,0.59,
3143234,,2.67,8.5,7.6,7.9,Benh Vien 354,Hospitals and Medical Facilities,0.59,
39632912,,,5.0,6.8,7.9,Vm+ 21-23 mễ trì thượng,Supermarkets,0.39,
39632912,,,5.0,6.8,7.9,Ao Tròn,"Rivers, Reservoirs, and Lakes",0.5,
39632912,,,5.0,6.8,7.9,Vietnam National Convention Center,Convention and Exhibition Centers,0.58,
39632912,,,5.0,6.8,7.9,Vm+ TDP số 5 mễ trì hạ,Supermarkets,0.67,
39632912,,,5.0,6.8,7.9,K-Market Greenbay,Supermarkets,0.69,
39632912,,,5.0,6.8,7.9,Vm+ G1 vinhomes green,Supermarkets,0.72,
39632912,,,5.0,6.8,7.9,Vm+ số 23 ngõ 14 mễ trì hạ,Supermarkets,0.73,
39632912,,,5.0,6.8,7.9,Keangnam Hanoi Landmark Tower,Monuments and Landmarks,0.76,
39632912,,,5.0,6.8,7.9,V+ g2 vinhomes greenbay lương thế vinh,Supermarkets,0.78,
39632912,,,5.0,6.8,7.9,3D Gallery,Museums and Art Galleries,0.89,
55664055,,0.73,5.5,7.9,8.8,Benh Vien Da Khoa Ha Noi,Hospitals and Medical Facilities,0.16,
55664055,,0.73,5.5,7.9,8.8,Cay Cau,Entertainment,0.17,
55664055,,0.73,5.5,7.9,8.8,The Huc Bridge,Bridges,0.18,
55664055,,0.73,5.5,7.9,8.8,Vietnam Intellectual Property Research Institute,Business Offices,0.2,
55664055,,0.73,5.5,7.9,8.8,Phòng Khám Đa Khoa Dr. Binh Tele_Clinic,Hospitals and Medical Facilities,0.24,
55664055,,0.73,5.5,7.9,8.8,Embassy of Peru,Embassies and Consulates,0.25,
55664055,,0.73,5.5,7.9,8.8,Mai's Cafe,Shops,0.25,
55664055,,0.73,5.5,7.9,8.8,Australian Dental Clinic,Hospitals and Medical Facilities,0.31,
55664055,,0.73,5.5,7.9,8.8,LeChat Studio,Shopping Centers and Areas,0.31,
55664055,,0.73,5.5,7.9,8.8,Embassy of Algeria,Embassies and Consulates,0.42,
37130257,,2.89,8.6,7.5,7.9,Embassy of Japan,Embassies and Consulates,0.33,
37130257,,2.89,8.6,7.5,7.9,Lotte Observation Deck,Monuments and Landmarks,0.41,
37130257,,2.89,8.6,7.5,7.9,Lotte Ba Đình,Supermarkets,0.43,
37130257,,2.89,8.6,7.5,7.9,Lotte Department Store,Shopping Centers and Areas,0.46,
37130257,,2.89,8.6,7.5,7.9,Lotte Center Hanoi,Shopping Centers and Areas,0.47,
37130257,,2.89,8.6,7.5,7.9,Embassy of Finland,Embassies and Consulates,0.47,
37130257,,2.89,8.6,7.5,7.9,Benh Vien 354,Hospitals and Medical Facilities,0.47,
37130257,,2.89,8.6,7.5,7.9,Quan Ngua Sports Complex,Entertainment,0.54,
37130257,,2.89,8.6,7.5,7.9,United Nations Development Programme,Business Offices,0.57,
37130257,,2.89,8.6,7.5,7.9,Quan Ngua Stadium,Sports Venues,0.66,
4782362,,0.04,6.6,9.3,9.9,Vườn hoa Cửa Nam,"Botanical Gardens, and Public Parks",0.03,
4782362,,0.04,6.6,9.3,9.9,Pheva chocolate Hanoi,Shopping Centers and Areas,0.08,
4782362,,0.04,6.6,9.3,9.9,Cao Minh Custom Tailor,Shopping Centers and Areas,0.09,
4782362,,0.04,6.6,9.3,9.9,Southern Gate,Famous Streets and Neighborhoods,0.14,
4782362,,0.04,6.6,9.3,9.9,Japan Supermarket,Supermarkets,0.2,
4782362,,0.04,6.6,9.3,9.9,Hanoi Train Street,Famous Streets and Neighborhoods,0.24,
4782362,,0.04,6.6,9.3,9.9,Vinmart,Shopping Centers and Areas,0.25,
4782362,,0.04,6.6,9.3,9.9,Minh Sinh Dental Clinic,Hospitals and Medical Facilities,0.26,
4782362,,0.04,6.6,9.3,9.9,Benh Vien K,Hospitals and Medical Facilities,0.29,
4782362,,0.04,6.6,9.3,9.9,Bệnh viện Răng Hàm Mặt Hà Nội,Hospitals and Medical Facilities,0.29,
8825461,,0.54,5.9,8.5,7.9,Vietnam National Museum of History,Museums and Art Galleries,0.21,
8825461,,0.54,5.9,8.5,7.9,Lan Chin,Entertainment,0.24,
8825461,,0.54,5.9,8.5,7.9,Army Hotel Swimming Pool,Sport Centers and Swimming Pools,0.28,
8825461,,0.54,5.9,8.5,7.9,Museum of the Revolution,Museums and Art Galleries,0.33,
8825461,,0.54,5.9,8.5,7.9,Geological Museum,Museums and Art Galleries,0.33,
8825461,,0.54,5.9,8.5,7.9,Co Tan Park,"Botanical Gardens, and Public Parks",0.35,
8825461,,0.54,5.9,8.5,7.9,Vietnam Luxury Golf Tours,Things to do,0.38,
8825461,,0.54,5.9,8.5,7.9,Hanoi Opera House,Monuments and Landmarks,0.39,
8825461,,0.54,5.9,8.5,7.9,Embassy of Italy,Embassies and Consulates,0.43,
8825461,,0.54,5.9,8.5,7.9,Vietcombank Tower,"Mountains, Hills and Caves",0.45,
64171595,,0.26,,,,Hanoi Towers Shopping Center,Shopping Centers and Areas,0.03,
64171595,,0.26,,,,Hoa Lo Prison,Historical Buildings and Sites,0.09,
64171595,,0.26,,,,Hoa Lo Historical Prison,Museums and Art Galleries,0.09,
64171595,,0.26,,,,Nha khoa Thăng Long,Hospitals and Medical Facilities,0.1,
64171595,,0.26,,,,Quan Su Pagoda,Places of Worship,0.1,
64171595,,0.26,,,,Ambassadors’ Pagoda,Monuments and Landmarks,0.11,
64171595,,0.26,,,,Hanoi Police Museum,Museums and Art Galleries,0.11,
64171595,,0.26,,,,Benh Vien K,Hospitals and Medical Facilities,0.18,
64171595,,0.26,,,,Bệnh viện Phụ sản Trung ương,Hospitals and Medical Facilities,0.2,
64171595,,0.26,,,,Hanoi City Court,Attractions,0.2,
2334084,,,9.6,5.4,7.1,Cam Ranh International Airport,Airports,2.95,
2334084,,,9.6,5.4,7.1,Vietnam - Russia Monument,Monuments and Landmarks,5.0,
2334084,,,9.6,5.4,7.1,Bai Dai Beach,Beaches,5.07,
2334084,,,9.6,5.4,7.1,Tram Y Te Xa Cam Thanh Bac,Hospitals and Medical Facilities,5.07,
2334084,,,9.6,5.4,7.1,Benh Vien Da Khoa Huyen Cam Lam,Hospitals and Medical Facilities,6.04,
2334084,,,9.6,5.4,7.1,The Shack,Things to do,8.94,
2334084,,,9.6,5.4,7.1,Hon Noi Island,Islands,12.03,
2334084,,,9.6,5.4,7.1,Hon Mieu Ngoai,Islands,13.34,
2334084,,,9.6,5.4,7.1,Hon Nhan,Islands,13.41,
2334084,,,9.6,5.4,7.1,Công viên 18 Tháng 10,"Botanical Gardens, and Public Parks",13.65,
49495642,,,9.3,5.8,7.1,Bai Dai Beach,Beaches,0.37,
49495642,,,9.3,5.8,7.1,The Shack,Things to do,1.49,
49495642,,,9.3,5.8,7.1,Benh Vien Da Khoa Huyen Cam Lam,Hospitals and Medical Facilities,5.47,
49495642,,,9.3,5.8,7.1,Crown Convention Center,Convention and Exhibition Centers,6.92,
49495642,,,9.3,5.8,7.1,Tram Y Te Xa Cam Thanh Bac,Hospitals and Medical Facilities,7.14,
49495642,,,9.3,5.8,7.1,Diamond Bay Golf Course,Golf Courses,7.65,
49495642,,,9.3,5.8,7.1,Nhu Tien Beach,Beaches,7.95,
49495642,,,9.3,5.8,7.1,100 Egg theme park,Natural Hot Springs and Waterfalls,9.72,
49495642,,,9.3,5.8,7.1,Hòn Tằm Island,Islands,9.86,
49495642,,,9.3,5.8,7.1,100 Eggs Mud Bath,Spas and Onsens,9.9,
186561,0.14,0.0,7.8,9.7,7.1,Sieu thi 101 tran quan khai,Supermarkets,0.02,
186561,0.14,0.0,7.8,9.7,7.1,Nha Trang Beach Massage,Shopping Centers and Areas,0.04,
186561,0.14,0.0,7.8,9.7,7.1,Vinkom plaza,Supermarkets,0.06,
186561,0.14,0.0,7.8,9.7,7.1,Kim Quang's Hand Painted T-Shirts,Shopping Centers and Areas,0.06,
186561,0.14,0.0,7.8,9.7,7.1,Sailing Club Divers,Things to do,0.1,
186561,0.14,0.0,7.8,9.7,7.1,Sailing Club,Bars,0.11,
186561,0.14,0.0,7.8,9.7,7.1,Nha Trang beach,Beaches,0.14,
186561,0.14,0.0,7.8,9.7,7.1,St. Joseph's Parish Church,Places of Worship,0.18,
186561,0.14,0.0,7.8,9.7,7.1,XQ Hand Embroidery,Shopping Centers and Areas,0.2,
186561,0.14,0.0,7.8,9.7,7.1,Yen yen spa 73/9 tran quan khai,Supermarkets,0.2,
86514477,0.26,0.0,,,,Nha Trang Beach Massage,Shopping Centers and Areas,0.06,
86514477,0.26,0.0,,,,Sieu thi 101 tran quan khai,Supermarkets,0.08,
86514477,0.26,0.0,,,,Yen yen spa 73/9 tran quan khai,Supermarkets,0.1,
86514477,0.26,0.0,,,,Vinkom plaza,Supermarkets,0.13,
86514477,0.26,0.0,,,,Hoang Yen Tailor,Shopping Centers and Areas,0.15,
86514477,0.26,0.0,,,,Coco Dive centre,Entertainment,0.15,
86514477,0.26,0.0,,,,Kim Quang's Hand Painted T-Shirts,Shopping Centers and Areas,0.16,
86514477,0.26,0.0,,,,Colorwaves Gallery,Museums and Art Galleries,0.17,
86514477,0.26,0.0,,,,St. Joseph's Parish Church,Places of Worship,0.18,
86514477,0.26,0.0,,,,Sailing Club Divers,Things to do,0.19,
7710666,0.51,0.36,5.5,7.8,9.7,Bệnh Viện Đa Khoa Tỉnh Khánh Hòa,Hospitals and Medical Facilities,0.01,
7710666,0.51,0.36,5.5,7.8,9.7,Viet Han Dental Clinic,Hospitals and Medical Facilities,0.15,
7710666,0.51,0.36,5.5,7.8,9.7,La rosa 17 ly tu trong,Supermarkets,0.16,
7710666,0.51,0.36,5.5,7.8,9.7,Sen Spa Nha Trang,Spas and Onsens,0.2,
7710666,0.51,0.36,5.5,7.8,9.7,Vietcombank Nha Trang,Banks and Currency Exchange,0.24,
7710666,0.51,0.36,5.5,7.8,9.7,Thap Tram Huong,Famous Buildings,0.25,
7710666,0.51,0.36,5.5,7.8,9.7,Doi csgt,Hospitals and Medical Facilities,0.27,
7710666,0.51,0.36,5.5,7.8,9.7,Phong Mach PhUc Hoi Chuc Nang,Hospitals and Medical Facilities,0.31,
7710666,0.51,0.36,5.5,7.8,9.7,Trung Tam Bao Ve Suc Khoe Ba Me,Hospitals and Medical Facilities,0.39,
7710666,0.51,0.36,5.5,7.8,9.7,Nha Tho Nui,Places of Worship,0.45,
13486290,0.14,0.0,6.3,8.9,8.1,Nha Trang Water Puppet,Entertainment,0.05,
13486290,0.14,0.0,6.3,8.9,8.1,2/4 Square,Famous Buildings,0.12,
13486290,0.14,0.0,6.3,8.9,8.1,Nha Trang beach,Beaches,0.14,
13486290,0.14,0.0,6.3,8.9,8.1,Tram Huong Tower,Monuments and Landmarks,0.15,
13486290,0.14,0.0,6.3,8.9,8.1,Galina Mud Bath and Spa,Spas and Onsens,0.22,
13486290,0.14,0.0,6.3,8.9,8.1,Tea House in Nha Trang,Shopping Centers and Areas,0.25,
13486290,0.14,0.0,6.3,8.9,8.1,Russian Information Center,Tourist and Travel Info,0.27,
13486290,0.14,0.0,6.3,8.9,8.1,k-mart,Supermarkets,0.28,
13486290,0.14,0.0,6.3,8.9,8.1,Siêu thị linh mart số 01 hùng vương,Supermarkets,0.28,
13486290,0.14,0.0,6.3,8.9,8.1,Dr. Tooth,Hospitals and Medical Facilities,0.28,
699308,0.15,0.0,6.9,8.5,7.9,Nha Trang Water Puppet,Entertainment,0.07,
699308,0.15,0.0,6.9,8.5,7.9,Galina Mud Bath and Spa,Spas and Onsens,0.12,
699308,0.15,0.0,6.9,8.5,7.9,Nha Trang beach,Beaches,0.15,
699308,0.15,0.0,6.9,8.5,7.9,Tea House in Nha Trang,Shopping Centers and Areas,0.16,
699308,0.15,0.0,6.9,8.5,7.9,2/4 Square,Famous Buildings,0.16,
699308,0.15,0.0,6.9,8.5,7.9,bệnh viện 22/12,Hospitals and Medical Facilities,0.22,
699308,0.15,0.0,6.9,8.5,7.9,Tram Huong Tower,Monuments and Landmarks,0.26,
699308,0.15,0.0,6.9,8.5,7.9,Rainbow Divers,Shops,0.26,
699308,0.15,0.0,6.9,8.5,7.9,Sailing Club Nha Trang,Things to do,0.26,
699308,0.15,0.0,6.9,8.5,7.9,King's palace,Monuments and Landmarks,0.26,
49696172,,,9.6,5.4,7.1,Cam Ranh International Airport,Airports,2.77,
49696172,,,9.6,5.4,7.1,Vietnam - Russia Monument,Monuments and Landmarks,4.82,
49696172,,,9.6,5.4,7.1,Tram Y Te Xa Cam Thanh Bac,Hospitals and Medical Facilities,5.14,
49696172,,,9.6,5.4,7.1,Bai Dai Beach,Beaches,5.27,
49696172,,,9.6,5.4,7.1,Benh Vien Da Khoa Huyen Cam Lam,Hospitals and Medical Facilities,6.17,
49696172,,,9.6,5.4,7.1,The Shack,Things to do,9.12,
49696172,,,9.6,5.4,7.1,Hon Noi Island,Islands,11.99,
49696172,,,9.6,5.4,7.1,Hon Mieu Ngoai,Islands,13.16,
49696172,,,9.6,5.4,7.1,Hon Nhan,Islands,13.24,
49696172,,,9.6,5.4,7.1,Công viên 18 Tháng 10,"Botanical Gardens, and Public Parks",13.51,
49691945,,0.0,6.6,8.3,8.1,Nha Trang Water Puppet,Entertainment,0.07,
49691945,,0.0,6.6,8.3,8.1,Nha Trang beach,Beaches,0.15,
49691945,,0.0,6.6,8.3,8.1,Galina Mud Bath and Spa,Spas and Onsens,0.15,
49691945,,0.0,6.6,8.3,8.1,Tea House in Nha Trang,Shopping Centers and Areas,0.18,
49691945,,0.0,6.6,8.3,8.1,2/4 Square,Famous Buildings,0.18,
49691945,,0.0,6.6,8.3,8.1,Dr. Tooth,Hospitals and Medical Facilities,0.22,
49691945,,0.0,6.6,8.3,8.1,Tram Huong Tower,Monuments and Landmarks,0.23,
49691945,,0.0,6.6,8.3,8.1,bệnh viện 22/12,Hospitals and Medical Facilities,0.23,
49691945,,0.0,6.6,8.3,8.1,Sapphire2,Hospitals and Medical Facilities,0.24,
49691945,,0.0,6.6,8.3,8.1,Viet Farm,Hospitals and Medical Facilities,0.27,
4629184,0.33,0.0,6.2,8.2,8.9,k-mart,Supermarkets,0.09,
4629184,0.33,0.0,6.2,8.2,8.9,Siêu thị linh mart số 01 hùng vương,Supermarkets,0.09,
4629184,0.33,0.0,6.2,8.2,8.9,Russian Information Center,Tourist and Travel Info,0.11,
4629184,0.33,0.0,6.2,8.2,8.9,Bac Thanh Church,Places of Worship,0.16,
4629184,0.33,0.0,6.2,8.2,8.9,Vincom Plaza Nha Trang,Shopping Centers and Areas,0.19,
4629184,0.33,0.0,6.2,8.2,8.9,Vincom Plaza,Supermarkets,0.21,
4629184,0.33,0.0,6.2,8.2,8.9,Dr. Tooth,Hospitals and Medical Facilities,0.25,
4629184,0.33,0.0,6.2,8.2,8.9,Pool Pub,Bars,0.26,
4629184,0.33,0.0,6.2,8.2,8.9,Sieu thi ngoc phuoc 71 to hien thanh,Supermarkets,0.29,
4629184,0.33,0.0,6.2,8.2,8.9,Hoang Gia Pearl Store,Shopping Centers and Areas,0.31,
80005567,,,,,,Vinamilk,Supermarkets,0.17,
80005567,,,,,,Kinh mart lô 56 phạm văn đồng,Supermarkets,0.33,
80005567,,,,,,Vinh quang,Supermarkets,0.41,
80005567,,,,,,Crazy shop 2 / Alphaviet,Supermarkets,0.53,
80005567,,,,,,Moonmilk deli,Supermarkets,0.69,
80005567,,,,,,Nha Trang Tourism & Art Culture College,"Colleges, Universities, and Educational institutions",0.75,
80005567,,,,,,VinMart,Supermarkets,0.8,
80005567,,,,,,Mini mart như quynh's 586 đường 2/4,Supermarkets,0.81,
80005567,,,,,,Thui Sport,Fitness and Yoga Centers,0.82,
80005567,,,,,,Shop mini ben viet phuc hoi chuc nang 6 pham van dong,Supermarkets,0.9,
66810496,0.17,0.0,,,,Crazy shop 3 / Alphaviet,Supermarkets,0.09,
66810496,0.17,0.0,,,,Anh Thu Crocodile,Shopping Centers and Areas,0.13,
66810496,0.17,0.0,,,,Phu Dong Water Park,"Botanical Gardens, and Public Parks",0.14,
66810496,0.17,0.0,,,,Central Park,"Amusement, Theme parks, and Water parks",0.15,
66810496,0.17,0.0,,,,Story Beach Club,Bars,0.17,
